"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.urlName","Input.url","Answer.bfxConfidence.1","Answer.bfxConfidence.2","Answer.bfxLink","Answer.bfxMonth","Answer.bfxYear","Answer.confidence.1","Answer.confidence.2","Answer.feedback","Answer.foundMonth","Answer.foundYear","Answer.link","Approve","Reject"
"31YWE12TEZB2Z674MRB4WTW65UDX7X","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:57 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:57 PST 2019","","","3QFUFYSY9YER2HWUA1CDCU8DNQF4FK","A386FVNKLSD0Q7","Approved","Tue Jan 01 11:37:38 PST 2019","Tue Jan 01 11:40:32 PST 2019","Thu Jan 03 11:40:32 PST 2019","2019-01-03 19:40:38 UTC","","","174","100% (4/4)","100% (4/4)","0% (0/0)","Therocktrading","https://coinmarketcap.com/exchanges/therocktrading/","true","false","https://www.bitfinex.com/","","2012","true","false","","","2010","https://www.therocktrading.com/"
"322ZSN9Z5FJYZ2G1FJC04ERQ1W04T2","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:57 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:57 PST 2019","","","3TVSS0C0E1ZDUOXFFRNLOQ65YRFTWU","A1DXFMUVK5015A","Approved","Tue Jan 01 10:23:21 PST 2019","Tue Jan 01 10:56:20 PST 2019","Thu Jan 03 10:56:20 PST 2019","2019-01-03 18:56:38 UTC","","","1979","100% (14/14)","100% (14/14)","0% (0/0)","Crex24","https://coinmarketcap.com/exchanges/crex24/","true","false","https://en.wikipedia.org/wiki/Bitfinex#History","12","2012","true","false","","8","2017","https://bitcointalk.org/index.php?topic=2101721.0"
"322ZSN9Z5FJYZ2G1FJC04ERQ1WZT4Q","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:54 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:54 PST 2019","","","37QW5D2ZRGL1PNOISO2P057XE1YS8P","A1J4AZL6MZ675U","Approved","Tue Jan 01 10:18:51 PST 2019","Tue Jan 01 11:26:02 PST 2019","Thu Jan 03 11:26:02 PST 2019","2019-01-03 19:26:38 UTC","","","4031","100% (68/68)","100% (68/68)","0% (0/0)","Coinsquare","https://coinmarketcap.com/exchanges/coinsquare/","true","false","https://www.linkedin.com/company/bitfinex/","","2012","true","false","","","2014","https://www.linkedin.com/company/coinsquare/"
"32CXT5U14F2EIGISRRSNQMTXMW2U8P","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:45 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:45 PST 2019","","","373ERPL3YO78MSGTGXDF1RYO6C0TRR","A1PHDT66U6IK4Q","Approved","Tue Jan 01 10:22:58 PST 2019","Tue Jan 01 10:31:53 PST 2019","Thu Jan 03 10:31:53 PST 2019","2019-01-03 18:32:38 UTC","","","535","100% (1/1)","100% (1/1)","0% (0/0)","Zebpay","https://coinmarketcap.com/exchanges/zebpay/","true","false","","12","2012","true","false","","9","2014",""
"32FESTC2NGPGUJ85838SS8PGCNNCUD","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:54 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:54 PST 2019","","","3BDCF01OGXTT0GKALJ3INWH4FMTYLV","A2GK75ZQTX2RDZ","Approved","Tue Jan 01 10:21:57 PST 2019","Tue Jan 01 10:24:31 PST 2019","Thu Jan 03 10:24:31 PST 2019","2019-01-03 18:24:38 UTC","","","154","100% (6/6)","100% (6/6)","0% (0/0)","Liquid","https://coinmarketcap.com/exchanges/liquid/","false","false","https://www.bitfinex.com/about","","2012","false","false","","","2014","https://www.liquid.com/company/"
"32FESTC2NGPGUJ85838SS8PGCNNUCV","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:53 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:53 PST 2019","","","3OLF68YTN90646CBJ2M4PXUDFZ3FAW","A1J4AZL6MZ675U","Approved","Tue Jan 01 10:06:23 PST 2019","Tue Jan 01 11:18:14 PST 2019","Thu Jan 03 11:18:14 PST 2019","2019-01-03 19:18:38 UTC","","","4311","100% (68/68)","100% (68/68)","0% (0/0)","Bitmart","https://coinmarketcap.com/exchanges/bitmart/","true","false","https://www.linkedin.com/company/bitfinex/","","2012","true","false","","","2017","https://www.linkedin.com/company/bitmart/"
"32LAQ1JNT8OXG0AGUP3IHIPK09NUTE","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:57 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:57 PST 2019","","","3LO69W1SU3CTEPZARDHCGWA0AQ2LGJ","A1J4AZL6MZ675U","Approved","Tue Jan 01 12:09:12 PST 2019","Tue Jan 01 12:33:14 PST 2019","Thu Jan 03 12:33:14 PST 2019","2019-01-03 20:33:38 UTC","","","1442","100% (68/68)","100% (68/68)","0% (0/0)","Coinmate","https://coinmarketcap.com/exchanges/coinmate/","false","false","https://www.linkedin.com/company/bitfinex/","","2012","true","false","","","2014","https://www.linkedin.com/company/coinmate/"
"336OE47KI1JPLW3AUKIY0OY2IAEWVV","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:53 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:53 PST 2019","","","3JCG6DTRV3PVIB91MEUKRWDWQJZQQ9","ANBWJZYU2A68T","Approved","Tue Jan 01 10:21:58 PST 2019","Tue Jan 01 10:39:25 PST 2019","Thu Jan 03 10:39:25 PST 2019","2019-01-03 18:39:38 UTC","","","1047","100% (1/1)","100% (1/1)","0% (0/0)","Cryptonex","https://coinmarketcap.com/exchanges/cryptonex/","true","false","https://www.bitfinex.com/eos","","2012","false","true","","","2017","https://cryptonex.org/"
"338GLSUI42A7II0BA03TLDSVO3UFSB","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:57 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:57 PST 2019","","","3YDGXNSEOZTIN2M72N6722RR0M584A","A1J4AZL6MZ675U","Approved","Tue Jan 01 12:23:12 PST 2019","Tue Jan 01 12:37:43 PST 2019","Thu Jan 03 12:37:43 PST 2019","2019-01-03 20:38:38 UTC","","","871","100% (68/68)","100% (68/68)","0% (0/0)","Independent-Reserve","https://coinmarketcap.com/exchanges/independent-reserve/","true","false","https://www.linkedin.com/company/bitfinex/","","2012","true","false","","","2013","https://www.linkedin.com/company/independent-reserve/"
"33CLA8O0MHAVH30YVB3OV3NZ21BFRN","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:56 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:56 PST 2019","","","32AT8R96GL8ZNKVVVR3UWXPMBT4USN","A2JQR0J4VVCT1J","Approved","Tue Jan 01 13:41:00 PST 2019","Tue Jan 01 13:49:28 PST 2019","Thu Jan 03 13:49:28 PST 2019","2019-01-03 21:49:38 UTC","","","508","100% (1/1)","100% (1/1)","0% (0/0)","Stex","https://coinmarketcap.com/exchanges/stex/","true","false","https://www.bitfinex.com/about","","2012","true","false","Pretty easy task","4","2017","https://www.facebook.com/pg/stex.exchanger/about/?ref=page_internal"
"33IXYHIZB4HM75JHLA4HCDURE8H2EE","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:58 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:58 PST 2019","","","3WEV0KO0OMRD6IK99WD5MXLYPT4SD6","A1J4AZL6MZ675U","Approved","Tue Jan 01 12:23:15 PST 2019","Tue Jan 01 12:39:48 PST 2019","Thu Jan 03 12:39:48 PST 2019","2019-01-03 20:40:38 UTC","","","993","100% (68/68)","100% (68/68)","0% (0/0)","Bitcointrade","https://coinmarketcap.com/exchanges/bitcointrade/","true","false","https://www.linkedin.com/company/bitfinex/","","2012","true","false","","","2017","https://www.linkedin.com/company/bitcointrade/"
"33J5JKFMK5X0PQ55Y1DMP4OX3P4Q3O","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:54 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:54 PST 2019","","","3X1FV8S5JXQWAUB45HJI35821O7GV0","AMGGLXGMFWEN2","Approved","Tue Jan 01 10:42:24 PST 2019","Tue Jan 01 10:46:20 PST 2019","Thu Jan 03 10:46:20 PST 2019","2019-01-03 18:46:38 UTC","","","236","100% (2/2)","100% (2/2)","0% (0/0)","Exmo","https://coinmarketcap.com/exchanges/exmo/","true","false","https://www.facebook.com/pg/bitfinex1/about/?ref=page_internal","10","2012","true","false","","","2013","https://exmo.com/en/about_us"
"33K3E8REWVU6ZKCNWW3AATS1GEJX8K","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:58 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:58 PST 2019","","","3PM8NZGV8YFFR8AD8SPCL49PNMMQX6","A1DXFMUVK5015A","Approved","Tue Jan 01 10:22:24 PST 2019","Tue Jan 01 10:38:10 PST 2019","Thu Jan 03 10:38:10 PST 2019","2019-01-03 18:38:38 UTC","","","946","100% (14/14)","100% (14/14)","0% (0/0)","Otcbtc","https://coinmarketcap.com/exchanges/otcbtc/","true","false","https://en.wikipedia.org/wiki/Bitfinex#History","12","2012","true","false","","10","2017","https://www.crunchbase.com/organization/otcbtc#section-overview"
"33KGGVH24TGOOKS2XBUVVJ5T28DX10","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:55 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:55 PST 2019","","","3WQQ9FUS6AT2817GH2GUAGXXADD8B5","A3606IJBZTGXK9","Approved","Tue Jan 01 10:29:34 PST 2019","Tue Jan 01 10:32:37 PST 2019","Thu Jan 03 10:32:37 PST 2019","2019-01-03 18:32:38 UTC","","","183","100% (1/1)","100% (1/1)","0% (0/0)","Coinroom","https://coinmarketcap.com/exchanges/coinroom/","true","false","https://en.wikipedia.org/wiki/Bitfinex","12","2012","true","false","","6","2016","https://coinroom.com/about"
"33NKDW9FFWH8BN20D8JFCFOK654CX5","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:56 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:56 PST 2019","","","3P59JYT76LJRI8Z817YE0JQGUKJ2TK","A7L4HN20YZOI0","Approved","Tue Jan 01 10:06:15 PST 2019","Tue Jan 01 10:08:53 PST 2019","Thu Jan 03 10:08:53 PST 2019","2019-01-03 18:09:38 UTC","","","158","100% (1/1)","100% (1/1)","0% (0/0)","Ovis","https://coinmarketcap.com/exchanges/ovis/","true","false","https://www.bitfinex.com/about","","2012","true","false","none","","2018","https://www.linkedin.com/company/ovi%CC%87s"
"33NKDW9FFWH8BN20D8JFCFOK654XCQ","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:59 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:59 PST 2019","","","3Z4GS9HPNV9B6BZ7UGC8REF6G3G77V","A30DA9OCSK88X5","Approved","Tue Jan 01 10:26:53 PST 2019","Tue Jan 01 10:29:27 PST 2019","Thu Jan 03 10:29:27 PST 2019","2019-01-03 18:29:38 UTC","","","154","100% (3/3)","100% (3/3)","0% (0/0)","Bitex-La","https://coinmarketcap.com/exchanges/bitex-la/","true","false","https://www.google.com/search?rlz=1C1NDCM_enUS810US810&ei=fbArXN3bDsf45gKQqqzYBg&q=WHAT+YEAR+WAS+BITFINEX+FOUNDED&oq=WHAT+YEAR+WAS+BITFINEX+FOUNDED&gs_l=psy-ab.3...148543.171221..171710...0.0..0.135.7442.78j7......1....1j2..gws-wiz.......0i71j0i13j0i13i30j0i7i30j0i7i10i30j0i8i7i30j0i7i5i30.F7Lp6P7T754","","2012","true","false","","","2014","https://bitcoinmagazine.com/articles/bitex-la-opens-bitcoin-branches-argentina-chile-1430515095/"
"33Q5P9PUSOLXGI2FEQ70904VE52CZ2","3C3LDH5JOKJO9EWPJVCOUKMC5A0MFU","Find out when a company was founded","Review the cryptocurrency exchange company listed on the website and find out when it was founded. Provide a link of where you found the information.","data collection, website, data extraction, business founded date, cryptocurrency company","$0.10","Tue Jan 01 10:03:56 PST 2019","1","BatchId:3487321;OriginalHitTemplateId:928390855;","7200","172800","Thu Jan 03 10:03:56 PST 2019","","","3J4Q2Z4UTY20285NYNTQJLVIELKQWJ","A1J4AZL6MZ675U","Approved","Tue Jan 01 11:16:31 PST 2019","Tue Jan 01 11:39:19 PST 2019","Thu Jan 03 11:39:19 PST 2019","2019-01-03 19:39:38 UTC","","","1368","100% (68/68)","100% (68/68)","0% (0/0)","Bancor-Network","https://coinmarketcap.com/exchanges/bancor-network/","true","false","https://www.linkedin.com/company/bitfinex/","","2012","true","false","","","2016","https://www.linkedin.com/company/bancor-foundation/"
